Year,Month,Date,GMT,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,prob,target
2013,6,10,0,282.8,7.9,-1.2,41.1,23.8,23.8,47.6,292.55,856.41,-157.1,173.2,58.7,5816,,1
2013,6,11,0,269.0,7.3,-3.3,41.5,21.7,23.7,45.4,296.05,916.01,-30.5,891.9,61.7,5837,,1
2013,6,12,0,254.9,8.6,-0.9,36.8,18.5,23.0,41.5,294.06,913.73,-41.3,27.4,51.0,5795,,0
2013,6,13,0,300.4,8.9,-1.4,34.4,19.9,21.8,41.7,295.99,935.95,-11.5,361.1,56.3,5790,,1
2013,6,14,0,304.5,9.4,-1.0,37.1,19.8,21.0,40.8,296.2,938.34,-2.9,10.5,60.5,5792,,0
2013,6,15,0,262.7,8.4,-1.4,40.2,20.5,23.2,43.7,294.45,913.65,-39.0,232.0,60.1,5811,,1
2013,6,16,0,254.4,4.8,-4.5,38.4,21.2,24.4,45.6,298.7,990.1,-6.2,1355.1,63.2,5826,,0
2013,6,17,0,181.9,3.6,-5.9,34.1,18.1,26.0,44.1,299.1,979.81,-19.4,1845.5,51.0,5826,,1
2013,6,18,0,216.5,7.8,-3.2,36.0,18.1,24.1,42.2,297.1,928.54,-32.3,1703.5,50.9,5817,,1
2013,6,19,0,218.3,7.1,-4.2,40.5,19.1,25.1,44.2,297.6,928.51,-40.3,2208.2,54.0,5816,,1
2013,6,20,0,238.9,6.8,-3.6,41.4,21.6,23.8,45.4,295.88,897.25,-47.8,1488.2,58.1,5815,,1
2013,6,21,0,250.8,9.9,-0.4,39.9,20.2,23.0,43.2,295.75,931.14,-57.9,206.7,59.4,5811,,0
2013,6,22,0,270.4,7.1,-3.9,41.5,21.8,23.1,44.9,297.04,923.54,-14.8,1541.1,63.1,5809,,1
2013,6,23,0,267.6,10.4,-0.4,34.3,18.5,20.2,38.7,296.58,935.92,-4.3,4.5,57.9,5816,,1
2013,6,24,0,274.5,10.1,-1.2,38.0,17.7,21.5,39.2,297.62,943.01,-10.1,35.8,62.0,5813,,1
2013,6,25,0,273.6,10.5,-1.2,35.6,18.6,20.2,38.8,297.55,949.99,0.0,1.4,63.5,5813,Prob,0
2013,6,26,0,290.8,9.0,-1.4,40.4,20.6,21.6,42.2,295.52,913.48,-22.9,378.3,66.9,5831,,0
2013,6,27,0,248.3,9.0,-0.5,37.0,19.9,22.5,42.4,294.02,905.82,-91.0,41.1,56.2,5807,,0
2013,6,28,0,266.9,9.7,-0.5,37.1,19.1,20.6,39.7,295.23,908.27,-30.1,0.0,59.9,5816,,0
2013,6,29,0,256.6,8.4,-1.8,40.1,20.8,21.8,42.6,295.47,910.87,-23.3,493.5,64.6,5803,,0
2013,6,30,0,276.7,9.3,-1.8,41.0,21.5,21.5,43.0,296.75,949.99,0.0,30.6,45.9,5803,Prob,1
2013,7,1,0,240.9,6.2,-3.5,34.4,18.8,21.1,39.9,299.73,992.1,-9.9,1889.2,61.9,5792,,0
2013,7,2,0,259.3,8.4,-3.1,39.1,20.0,22.6,42.6,298.13,945.34,-13.3,1646.3,61.0,5814,,1
2013,7,3,0,259.2,9.7,-1.0,36.0,18.1,20.8,38.9,296.39,926.12,-12.8,0.5,56.5,5818,,1
2013,7,4,0,253.4,8.6,-2.7,35.1,18.9,22.6,41.5,297.62,943.01,-5.6,1547.2,57.0,5822,,1
2013,7,5,0,243.3,9.2,-1.0,33.7,19.0,21.6,40.6,295.27,916.12,-32.0,365.8,53.8,5821,,0
2013,7,6,0,234.1,7.1,-1.4,33.7,18.5,21.7,40.2,297.18,961.26,-31.2,493.3,61.8,5832,,0
2013,7,7,0,259.6,5.2,-4.5,36.7,21.3,22.3,43.6,299.2,979.81,-4.7,1959.5,68.8,5833,,0
2013,7,8,0,214.1,6.1,-2.8,33.5,17.9,22.8,40.7,297.48,946.98,-26.7,4.3,66.0,5851,,0
2013,7,9,0,228.5,9.5,-0.8,33.5,18.9,22.4,41.3,295.34,921.23,-101.7,198.0,50.8,5822,,0
2013,7,10,0,204.9,9.3,-0.1,31.2,17.3,23.1,40.4,293.63,892.2,-184.5,12.2,46.6,5809,,1
2013,7,11,0,288.5,8.1,-2.5,40.4,22.6,23.1,45.7,296.48,935.92,-14.7,816.1,61.3,5790,,1
2013,7,12,0,281.2,9.4,-1.1,35.0,20.0,21.7,41.7,295.97,933.56,-41.1,516.0,57.9,5822,,1
2013,7,13,0,254.6,9.2,-0.5,38.1,20.2,21.4,41.6,294.26,913.7,-25.0,40.9,60.4,5806,,0
2013,7,14,0,249.0,9.1,-1.6,35.9,19.7,20.9,40.6,296.48,935.92,-4.6,846.1,58.0,5801,,0
2013,7,15,0,239.0,10.5,1.0,32.8,18.4,20.5,38.9,294.27,931.25,0.0,0.0,52.2,5786,,0
2013,7,16,0,261.1,9.7,-1.0,35.9,19.6,21.6,41.2,296.29,935.95,-4.4,0.4,58.9,5818,,1
2013,7,17,0,257.5,9.8,-1.1,34.7,19.0,20.6,39.6,296.71,940.7,-2.0,24.8,58.5,5814,,0
2013,7,18,0,252.0,10.3,-0.3,35.7,19.8,20.6,40.4,296.19,935.95,-4.8,0.8,61.2,5810,,0
2013,7,19,0,273.7,10.6,0.0,40.3,20.4,20.4,40.8,296.53,943.06,-24.1,13.7,67.3,5796,,0
2013,7,20,0,242.8,10.8,0.4,31.8,17.2,20.2,37.4,295.8,926.2,-18.7,0.0,54.6,5806,,1
2013,7,21,0,213.3,12.6,4.3,30.0,15.3,20.4,35.7,291.55,889.95,0.0,0.0,46.1,5787,,0
2013,7,22,0,288.9,10.1,-0.6,35.7,19.5,20.5,40.0,296.71,940.7,-1.7,14.8,60.4,5787,,1
2013,7,23,0,269.5,11.8,1.6,30.6,16.6,19.3,35.9,295.33,928.73,-138.8,82.8,53.3,5800,,1
2013,7,24,0,248.2,9.4,-0.2,33.8,19.2,21.6,40.8,294.26,913.7,-123.8,5.9,55.0,5800,,1
2013,7,25,0,266.9,9.5,-0.7,35.8,19.9,21.9,41.8,295.63,928.7,-63.4,83.6,58.9,5786,,1
2013,7,26,0,268.2,9.6,-0.9,38.1,20.4,21.1,41.5,296.7,938.31,-9.9,339.1,64.9,5746,,0
2013,7,27,0,250.8,9.1,-1.3,40.0,21.1,21.2,42.3,296.45,949.99,6.6,231.5,65.4,5767,Prob,0
2013,7,28,0,266.2,7.2,-2.7,37.1,19.1,22.7,41.8,294.62,889.09,-49.4,989.2,55.0,5802,,1
2013,7,29,0,265.7,10.9,0.8,35.4,19.2,19.3,38.5,295.85,949.99,6.7,91.9,59.1,5768,Prob,0
2013,7,30,0,316.5,10.3,0.2,37.3,20.0,20.8,40.8,295.91,938.37,-23.0,94.6,60.4,5745,,0
2013,7,31,0,250.3,9.5,0.4,37.2,19.3,21.9,41.2,293.47,897.8,-86.6,3.5,58.0,5765,,0
2013,8,1,0,247.7,6.5,-3.0,31.8,18.5,20.9,39.4,299.33,992.1,-0.9,1765.6,60.2,5788,,0
2013,8,2,0,249.8,8.9,-2.1,34.1,19.3,21.4,40.7,297.05,949.99,6.4,42.4,52.4,5812,Prob,0
2013,8,3,0,245.1,5.6,-4.2,38.0,20.6,21.5,42.1,299.73,995.07,-0.5,2471.2,66.8,5826,,0
2013,8,4,0,229.2,5.8,-3.1,37.0,19.9,22.5,42.4,298.02,972.0,-17.3,1144.1,64.0,5828,,0
2013,8,5,0,242.9,8.3,-2.2,35.1,19.3,23.4,42.7,295.99,935.95,-17.5,1.6,55.6,5827,,1
2013,8,6,0,279.9,9.6,0.0,38.8,20.4,20.4,40.8,296.95,949.99,0.0,197.0,55.5,5820,Prob,0
2013,8,7,0,269.7,6.8,-1.5,34.3,20.3,22.3,42.6,296.81,969.5,-32.6,1.4,64.3,5824,,1
2013,8,8,0,240.8,6.9,-1.1,38.3,20.9,22.8,43.7,296.51,969.53,-52.0,217.1,66.9,5814,,1
2013,8,9,0,240.3,6.6,-1.3,38.1,21.5,23.8,45.3,296.29,974.87,-98.8,163.9,66.6,5814,,1
2013,8,10,0,204.8,6.3,-2.0,34.8,19.3,23.4,42.7,296.69,961.32,-59.9,483.9,59.6,5824,,1
2013,8,11,0,227.9,6.9,-2.2,38.4,19.9,21.5,41.4,298.36,985.06,-7.8,1339.0,68.2,5824,,0
2013,8,12,0,239.4,7.2,0.9,37.1,19.6,21.3,40.9,298.55,999.98,6.4,1217.5,67.4,5814,Prob,0
2013,8,13,0,219.3,4.4,-5.0,35.4,21.0,23.9,44.9,299.03,995.1,-0.8,1914.3,60.7,5812,,0
2013,8,14,0,216.6,4.4,-5.0,38.4,21.7,24.0,45.7,298.88,987.56,-3.6,1928.4,65.1,5822,,0
2013,8,15,0,220.7,4.1,-5.4,39.5,21.1,24.0,45.1,299.26,985.0,-3.2,2393.8,68.5,5816,,1
2013,8,16,0,207.1,7.8,0.2,35.5,18.4,22.4,40.8,295.57,958.76,-101.5,1.0,62.3,5820,,0
2013,8,17,0,219.2,8.2,-2.6,35.5,19.8,23.3,43.1,296.44,931.06,-20.8,1091.9,56.0,5819,,1
2013,8,18,0,225.2,8.4,-1.3,36.1,19.5,22.9,42.4,294.5,911.04,-44.4,323.6,53.1,5796,,1
2013,8,19,0,255.4,9.7,-0.3,39.6,20.8,20.9,41.7,295.85,947.71,-1.1,0.1,64.9,5755,,0
2013,8,20,0,250.5,10.1,1.4,34.4,18.7,21.1,39.8,292.42,903.49,0.0,0.0,53.4,5795,,1
2013,8,21,0,283.1,8.8,-0.7,37.1,19.9,21.0,40.9,295.11,938.4,-2.0,210.1,57.5,5735,,1
2013,8,22,0,252.4,8.9,-1.9,37.0,19.6,20.9,40.5,296.81,940.68,-3.0,1069.2,55.3,5805,,0
2013,8,23,0,235.7,9.0,-1.3,36.9,20.4,21.8,42.2,295.46,931.17,-34.6,0.4,51.2,5824,,0
2013,8,24,0,214.4,6.2,-1.6,34.1,19.2,22.8,42.0,296.01,955.89,-59.3,0.5,58.6,5817,,0
2013,8,25,0,221.0,8.7,-0.4,35.4,19.5,22.5,42.0,292.78,878.0,-127.9,60.9,49.5,5816,,1
2013,8,26,0,233.0,7.9,-2.7,38.9,19.3,22.8,42.1,296.25,905.38,-32.5,1542.4,52.3,5816,,1
2013,8,27,0,278.3,6.8,-4.8,42.1,22.7,22.7,45.4,298.35,949.99,6.8,2354.6,66.6,5802,Prob,1
2013,8,28,0,256.0,7.9,-2.1,39.1,20.2,21.0,41.2,298.15,999.98,6.3,522.0,72.5,5813,Prob,0
2013,8,29,0,247.0,6.8,-2.1,35.1,19.6,22.1,41.7,298.0,990.13,-3.7,894.7,64.2,5823,,0
2013,8,30,0,257.5,7.4,-2.2,35.3,19.2,20.7,39.9,298.98,987.56,-10.7,1591.0,66.1,5833,,0
2013,8,31,0,223.7,7.6,-1.3,33.3,17.5,20.5,38.0,297.71,958.36,-26.7,1293.1,59.3,5836,,1
2013,9,1,0,249.2,6.2,-5.2,36.6,19.6,20.8,40.4,299.99,981.7,-11.9,30.8,31.5,5841,,0
2013,9,2,0,239.0,6.0,-3.3,40.1,21.8,25.0,46.8,298.64,997.57,-43.4,1015.5,72.4,5835,,1
2013,9,3,0,226.9,8.3,0.3,32.5,17.9,21.3,39.2,295.96,958.69,0.0,0.0,59.5,5826,,0
2013,9,4,0,269.3,5.6,-3.6,40.0,21.8,22.9,44.7,298.58,987.59,-14.7,1427.8,67.8,5821,,0
2013,9,5,0,238.8,4.6,-5.2,30.7,20.6,23.0,43.6,299.95,984.94,-16.6,3278.4,58.4,5821,,0
2013,9,6,0,220.0,5.5,-4.5,24.1,19.0,21.1,40.1,300.15,984.94,-12.3,3567.5,55.9,5814,,1
2013,9,7,0,190.0,4.9,-4.9,31.8,18.0,23.3,41.3,299.73,995.07,-0.6,2748.3,60.8,5805,,0
2013,9,8,0,208.3,4.7,-4.8,37.1,20.1,22.8,42.9,299.01,992.6,-1.0,2326.9,65.7,5796,,1
2013,9,9,0,221.6,6.4,-2.2,39.0,21.5,21.5,43.0,297.41,990.16,-4.1,864.8,65.5,5794,,1
2013,9,10,0,210.8,4.0,-5.1,39.1,21.8,23.7,45.5,298.38,987.59,-2.7,2011.1,64.1,5795,,1
2013,9,11,0,204.4,5.0,-3.2,38.0,20.9,22.9,43.8,296.61,969.53,-17.7,966.2,62.9,5780,,0
2013,9,12,0,202.7,5.9,-2.8,34.7,19.1,22.7,41.8,297.26,966.72,-29.8,1287.9,58.6,5810,,0
2013,9,13,0,202.5,5.9,-2.7,34.7,18.3,23.3,41.6,296.77,950.03,-55.8,1360.8,57.2,5824,,0
2013,9,14,0,232.5,5.5,-2.5,35.5,21.1,23.0,44.1,295.78,932.48,-82.8,896.5,56.6,5814,,1
2013,9,15,0,210.4,5.8,-3.0,33.5,20.2,23.3,43.5,297.89,987.63,-16.6,1035.2,56.7,5805,,0
2013,9,16,0,230.3,5.2,-4.3,36.7,21.2,22.8,44.0,299.44,997.54,-0.2,3.7,60.0,5808,,1
2013,9,17,0,258.1,6.6,-3.4,39.7,20.4,21.1,41.5,299.65,999.98,0.0,566.3,66.5,5807,Prob,1
2013,9,18,0,253.3,6.7,-4.5,38.6,21.8,22.8,44.6,297.53,945.37,-0.9,2040.2,59.0,5804,,1
2013,9,20,0,272.6,5.5,-4.1,39.1,20.1,22.2,42.3,299.34,997.54,-0.2,1822.4,65.8,5820,,1
2013,9,21,0,239.6,6.4,-6.1,34.1,18.9,22.5,41.4,298.55,999.98,6.6,999.1,58.4,5811,Prob,0
2013,9,22,0,233.4,6.6,-6.1,34.5,20.1,22.3,42.4,298.15,999.98,6.4,837.4,57.4,5806,Prob,0
2013,9,23,0,214.8,4.8,-3.9,34.3,20.5,23.7,44.2,297.89,987.63,-16.7,1139.8,57.8,5802,,0
2013,9,24,0,229.4,4.1,-5.3,38.9,21.7,24.1,45.8,299.85,999.98,6.6,2411.5,64.6,5815,Prob,0
2013,9,25,0,222.4,3.4,-6.7,35.5,21.4,23.9,45.3,300.29,990.04,-10.0,3427.1,59.3,5811,,0
2013,9,26,0,212.2,3.6,-6.0,37.9,22.1,24.9,47.0,299.06,985.0,-11.0,2290.6,62.6,5805,,1
2013,9,27,0,226.5,5.5,-3.7,38.7,20.7,23.9,44.6,298.21,979.9,-31.3,1511.8,65.6,5813,,1
2013,9,28,0,229.1,5.0,-3.9,38.8,22.2,23.9,46.1,298.09,987.63,-22.2,1243.3,65.1,5806,,1
2013,9,29,0,260.3,4.9,-3.6,41.0,22.4,22.7,45.1,299.05,999.98,0.0,1835.3,72.0,5805,Prob,0
2013,9,30,0,271.8,6.1,-0.4,38.7,22.1,22.1,44.2,297.55,999.98,6.4,385.5,67.9,5788,Prob,1
2013,10,1,0,289.2,6.0,-2.9,40.4,22.6,22.6,45.2,298.04,997.57,-0.3,962.5,70.6,5799,,1
2013,10,2,0,255.1,4.2,-4.3,39.4,21.0,24.9,45.9,298.75,999.98,6.3,1745.7,63.8,5801,Prob,0
2013,10,3,0,229.4,5.4,-5.3,39.2,21.3,22.3,43.6,299.15,999.98,6.6,2193.4,64.9,5797,Prob,0
2013,10,5,0,235.9,4.2,-5.2,38.6,20.7,24.2,44.9,299.45,999.98,6.5,2840.3,61.4,5796,Prob,1
2013,10,6,0,247.9,4.9,-4.1,40.6,22.0,24.0,46.0,298.24,997.57,-13.7,1668.3,65.2,5791,,0
2013,10,11,0,190.2,6.7,-1.4,24.4,16.6,22.9,39.5,296.05,958.66,-47.1,1032.7,46.1,5790,,0
2013,10,12,0,266.1,4.5,-1.6,31.8,18.7,21.8,40.5,299.95,999.98,6.7,3324.7,62.6,5798,Prob,0
2013,10,13,0,342.7,5.7,-1.5,31.2,19.3,23.6,42.9,294.84,950.45,-78.7,185.3,54.7,5793,,1
2013,10,15,0,263.3,6.6,-0.8,34.6,20.7,23.0,43.7,295.4,974.96,-33.7,45.7,54.8,5783,,1
2013,10,16,0,221.8,8.6,0.8,23.0,16.5,21.2,37.7,295.67,958.76,-48.4,0.7,47.9,5810,,0
2013,10,17,0,180.7,9.5,1.3,23.0,14.6,18.9,33.5,296.32,969.56,-24.7,141.9,42.7,5793,,0
2013,10,19,0,162.8,7.6,0.1,27.3,15.6,21.3,36.9,294.75,941.79,-63.0,247.0,43.2,5771,,1
2013,10,22,0,184.5,5.0,-2.5,35.5,18.6,24.0,42.6,295.75,980.12,-5.7,1.4,54.9,5749,,0
2013,10,23,0,168.0,7.4,1.6,30.4,18.2,23.1,41.3,292.18,953.87,0.0,0.0,47.5,5736,,0
2013,10,24,0,225.2,6.4,-0.8,38.1,20.9,21.8,42.7,297.45,999.98,6.4,1381.6,57.5,5756,Prob,0
2013,10,26,0,246.1,8.5,1.1,34.9,20.5,22.0,42.5,293.8,982.86,0.0,0.0,36.3,5755,,0
2013,10,27,0,176.4,7.9,2.1,27.6,18.7,22.3,41.0,292.96,977.83,0.0,0.0,46.1,5752,,0
2013,10,28,0,174.0,8.1,1.3,24.2,15.1,20.7,35.8,294.5,985.31,-24.0,18.0,32.1,5745,,0
2013,10,29,0,164.6,4.7,-1.9,-5.0,17.5,24.2,41.7,293.82,959.09,-74.3,52.5,26.5,5753,,0
2013,10,30,0,95.5,6.3,-0.2,4.4,11.1,22.3,33.4,293.38,961.93,-194.4,115.8,20.7,5758,,0
2013,10,31,0,104.4,6.8,1.7,-4.1,11.3,22.2,33.5,290.15,912.43,0.0,0.0,18.2,5748,,0
2013,11,1,0,72.8,5.4,-0.5,-29.4,9.5,22.8,32.3,294.3,999.11,-58.6,1.4,15.4,5733,,0
2013,11,2,0,52.4,9.0,4.3,-14.8,5.7,23.0,28.7,288.74,916.21,0.0,0.0,14.8,5740,,0
2013,11,3,0,151.0,8.6,4.6,8.8,14.6,22.5,37.1,285.97,853.16,0.0,0.0,24.9,5751,,0
2013,11,4,0,114.2,7.3,3.1,-8.1,13.0,23.6,36.6,286.24,857.01,0.0,0.0,20.7,5741,,0
2013,11,5,0,95.7,10.2,6.7,-29.4,11.1,19.3,30.4,285.64,880.29,0.0,0.0,13.0,5728,,0
2013,11,6,0,29.1,7.6,1.5,4.3,-2.9,25.1,22.2,292.79,970.05,-15.2,6.5,21.3,5747,,0
2013,11,7,0,21.3,8.7,5.0,-26.6,-29.7,27.9,-1.8,286.95,913.74,0.0,0.0,12.5,5750,,0
2013,11,8,0,31.0,5.1,0.3,5.9,5.3,27.3,32.6,290.39,945.85,0.0,0.0,23.9,5727,,0
2013,11,9,0,36.9,8.3,5.2,-13.5,-15.0,27.0,12.0,285.23,884.14,0.0,0.0,14.0,5735,,0
2013,11,10,0,42.7,10.2,7.6,0.4,-8.4,27.1,18.7,285.36,911.24,0.0,0.0,13.2,5734,,0
2013,11,11,0,52.4,9.7,6.7,-2.6,-5.0,27.3,22.3,286.2,917.25,0.0,0.0,14.7,5728,,0
2013,11,12,0,38.8,12.0,10.2,0.2,6.6,23.2,29.8,283.38,895.65,0.0,0.0,16.2,5731,,0
2013,11,13,0,48.5,12.7,10.5,-5.2,5.9,23.1,29.0,284.43,905.17,0.0,0.0,18.4,5719,,0
2013,11,14,0,60.1,14.5,14.5,-28.4,5.7,24.7,30.4,276.43,812.36,0.0,0.0,13.5,5707,,0
2013,11,15,0,40.7,14.3,13.3,-30.5,2.8,23.9,26.7,280.79,868.42,0.0,0.0,15.2,5733,,0
2013,11,16,0,54.7,11.5,8.1,14.6,7.1,23.9,31.0,286.9,926.25,0.0,0.0,24.9,5731,,0
2013,11,17,0,119.5,11.2,8.7,-3.1,13.3,24.8,38.1,283.63,874.13,0.0,0.0,21.8,5748,,0
2013,11,19,0,38.8,8.9,6.8,-9.0,-16.3,28.0,11.7,282.9,863.2,0.0,0.0,10.0,5713,,0
2013,11,20,0,29.1,10.1,6.6,4.2,-0.5,26.3,25.8,286.95,916.95,0.0,0.0,17.5,5728,,0
2013,11,21,0,34.9,11.2,9.5,-8.1,-11.9,24.7,12.8,282.42,867.36,0.0,0.0,12.2,5710,,0
2013,11,22,0,184.7,10.6,7.0,30.6,18.0,22.1,40.1,286.77,907.36,0.0,0.0,31.7,5725,,0
2013,11,23,0,145.2,12.0,10.6,8.6,15.1,23.8,38.9,281.13,852.52,0.0,0.0,20.5,5723,,0
2013,11,24,0,203.6,8.3,3.3,12.0,19.0,21.5,40.5,290.62,942.89,0.0,0.0,29.2,5745,,0
2013,11,25,0,66.0,17.4,17.1,-36.3,-0.3,18.2,17.9,277.01,821.27,0.0,0.0,7.0,5761,,0
2013,11,26,0,38.8,16.3,13.7,-38.4,2.1,17.1,19.2,284.7,901.72,0.0,0.0,12.2,5780,,0
2013,11,27,0,31.0,14.3,12.0,-26.4,4.5,18.8,23.3,283.58,885.09,0.0,0.0,14.6,5775,,0
2013,11,28,0,207.2,10.4,5.3,9.8,17.2,19.7,36.9,290.1,928.18,0.0,0.0,31.4,5775,,0
2013,11,29,0,173.8,9.1,5.7,-6.8,18.0,22.6,40.6,285.18,873.18,0.0,0.0,30.1,5738,,0
2013,11,30,0,146.4,10.6,8.7,0.6,14.4,21.3,35.7,281.36,839.86,0.0,0.0,23.5,5728,,0
2013,12,1,0,66.0,11.0,7.8,-31.7,-12.3,21.9,9.6,289.27,983.18,0.0,0.0,14.5,5721,,0
2013,12,2,0,58.2,9.5,6.5,-3.2,0.8,23.5,24.3,285.08,887.8,0.0,0.0,15.9,5723,,0
2013,12,3,0,27.2,10.9,9.3,-30.3,-12.6,23.5,10.9,281.81,863.91,0.0,0.0,11.5,5714,,0
2013,12,4,0,97.5,13.7,12.5,-31.1,10.0,18.8,28.8,281.0,864.46,0.0,0.0,15.4,5725,,0
2013,12,5,0,113.9,12.2,11.2,-29.8,13.9,17.9,31.8,281.3,871.87,0.0,0.0,14.9,5701,,0
2013,12,6,0,81.4,12.7,11.6,-33.3,9.9,17.2,27.1,280.76,856.8,0.0,0.0,13.2,5708,,0
2013,12,7,0,123.7,10.0,8.1,-2.6,16.1,19.2,35.3,283.84,895.4,0.0,0.0,18.4,5706,,0
2013,12,8,0,77.8,7.9,3.1,1.2,11.6,22.0,33.6,290.0,951.58,-36.8,1.5,22.1,5721,,0
2013,12,9,0,50.4,9.8,6.7,-5.2,4.9,23.8,28.7,287.15,938.1,0.0,0.0,19.1,5710,,0
2013,12,10,0,79.6,7.1,3.2,14.1,13.6,26.9,40.5,289.41,975.69,0.0,0.0,24.5,5703,,0
2013,12,11,0,50.4,7.2,3.4,-1.1,-0.1,25.2,25.1,287.96,922.81,0.0,0.0,16.0,5700,,0
2013,12,12,0,123.0,7.8,3.7,-2.8,11.3,19.0,30.3,289.03,940.44,-59.2,5.2,18.0,5685,,0
2013,12,13,0,132.7,9.9,6.3,-7.4,9.5,17.1,26.6,288.55,940.57,-76.6,1.6,17.5,5662,,0
2013,12,14,0,132.6,2.1,-1.5,12.8,18.4,25.3,43.7,288.56,946.3,-70.1,110.4,20.4,5654,,0
2013,12,15,0,73.7,5.8,4.6,9.0,9.4,28.5,37.9,285.31,955.43,0.0,0.0,14.3,5651,,0
2013,12,16,0,58.2,10.8,7.7,-3.6,-6.5,20.6,14.1,287.16,929.21,0.0,0.0,13.0,5656,,0
2013,12,17,0,64.0,14.6,12.2,-3.9,-6.6,17.8,11.2,285.95,935.56,0.0,0.0,14.0,5692,,0
2013,12,18,0,141.5,14.8,11.3,0.7,10.2,12.9,23.1,288.81,975.75,-53.3,26.2,21.9,5695,,0
2013,12,19,0,115.4,14.6,12.2,-18.5,6.4,14.7,21.1,285.99,932.6,0.0,0.0,17.4,5692,,0
2013,12,20,0,152.1,11.3,6.8,9.4,10.2,15.6,25.8,290.72,980.61,-11.7,163.4,23.5,5663,,0
2013,12,21,0,133.3,8.5,3.0,21.1,11.9,18.4,30.3,292.81,982.93,-15.8,342.0,26.2,5680,,0
2013,12,22,0,135.6,8.2,1.7,4.4,12.9,19.1,32.0,292.75,999.98,6.0,202.9,27.6,5680,Prob,0
2013,12,23,0,138.9,10.0,2.6,3.2,12.6,18.5,31.1,292.05,999.98,6.0,55.7,25.7,5713,Prob,0
2013,12,24,0,160.0,10.5,7.0,-2.7,14.7,18.7,33.4,286.49,910.75,0.0,0.0,22.1,5711,,0
2013,12,25,0,75.7,15.1,14.0,-10.1,7.1,17.8,24.9,284.55,968.7,0.0,0.0,15.0,5703,,0
2013,12,26,0,89.2,16.7,16.7,-22.1,-13.4,21.2,7.8,279.42,883.96,0.0,0.0,9.1,5711,,0
2013,12,27,0,95.1,15.9,16.2,-32.9,-12.4,21.0,8.6,277.8,858.9,0.0,0.0,6.1,5705,,0
2013,12,28,0,122.9,10.6,7.5,-0.3,10.2,21.8,32.0,288.03,975.85,0.0,0.0,19.8,5696,,0
2013,12,29,0,103.2,14.0,13.0,-4.9,8.2,20.9,29.1,284.53,955.58,0.0,0.0,14.4,5682,,0
2013,12,30,0,148.9,12.1,11.2,-0.8,15.6,21.4,37.0,284.24,955.64,0.0,0.0,18.8,5671,,0
2013,12,31,0,98.9,10.8,10.2,2.4,5.2,22.6,27.8,282.1,909.5,0.0,0.0,16.6,5670,,0
2014,2,1,0,44.6,9.1,8.9,6.7,-1.0,25.7,24.7,285.35,984.75,0.0,0.0,12.9,5662,,0
2014,2,2,0,62.1,18.4,18.9,-7.6,-7.0,19.2,12.2,281.76,950.85,0.0,0.0,10.0,5691,,0
2014,2,3,0,36.9,15.9,15.6,6.2,-9.7,23.2,13.5,283.18,955.89,0.0,0.0,11.5,5711,,0
2014,2,4,0,81.5,13.4,11.5,6.7,-3.1,23.4,20.3,286.77,980.97,0.0,0.0,17.2,5705,,0
2014,2,5,0,83.4,7.1,4.8,6.6,5.0,25.7,30.7,286.14,935.5,0.0,0.0,13.4,5688,,0
2014,2,6,0,177.1,11.3,7.8,15.2,12.2,19.1,31.3,287.73,929.0,0.0,0.0,23.8,5699,,0
2014,2,7,0,189.2,10.0,5.7,4.4,11.6,18.0,29.6,290.43,942.95,-70.9,42.5,23.8,5689,,0
2014,2,8,0,178.2,8.5,3.7,21.7,14.0,23.0,37.0,291.98,977.95,-145.6,107.5,27.8,5719,,0
2014,2,9,0,198.3,10.1,5.3,28.3,14.6,21.2,35.8,291.88,977.95,-122.6,63.8,29.0,5720,,0
2014,2,10,0,211.8,10.9,6.7,10.4,14.8,18.4,33.2,289.06,928.54,-132.2,0.3,26.4,5697,,0
2014,2,11,0,152.9,11.2,8.7,12.0,12.8,19.7,32.5,285.92,914.2,0.0,0.0,24.3,5674,,0
2014,2,12,0,172.8,11.6,10.3,19.1,14.3,20.2,34.5,284.14,914.96,0.0,0.0,23.0,5665,,0
2014,2,13,0,127.1,11.2,9.4,2.6,12.0,20.3,32.3,285.49,941.48,0.0,0.0,19.2,5673,,0
2014,2,14,0,120.6,8.8,6.9,17.5,15.5,23.5,39.0,284.93,923.93,0.0,0.0,25.9,5686,,0
2014,2,15,0,123.9,8.4,6.1,18.2,12.2,23.1,35.3,286.08,932.57,0.0,0.0,28.4,5676,,0
2014,2,16,0,177.1,6.3,3.6,32.8,21.0,24.2,45.2,288.56,985.73,0.0,0.0,38.5,5632,,0
2014,2,17,0,232.1,4.2,2.7,32.4,22.6,22.6,45.2,290.45,999.98,0.0,76.4,38.9,5619,Prob,0
2014,2,18,0,98.9,19.3,20.2,6.6,-0.4,10.8,10.4,277.26,859.3,0.0,0.0,30.9,5645,,0
2014,2,19,0,58.2,13.4,11.8,10.5,-1.8,19.2,17.4,283.84,918.2,0.0,0.0,18.0,5696,,0
2014,2,20,0,69.8,11.3,10.1,-14.6,-7.8,23.6,15.8,283.21,912.19,0.0,0.0,12.8,5694,,0
